time,pos_x,pos_y
8.206429,0.007398026,0.019462793
8.210413,0.00755677,0.019780291
8.214589,0.007747284,0.02009779
8.218578,0.007874268,0.020351789
8.222749,0.008033012,0.020669291
8.226743,0.008160011,0.02095504
8.230908,0.008255249,0.02117729
8.234906,0.008318748,0.021399536
8.239066,0.008350494,0.021621788
8.243078,0.008350494,0.021780537
8.247228,0.008350494,0.021939289
8.251241,0.008318748,0.022129787
8.255388,0.008223495,0.02225679
8.259403,0.008096497,0.022415541
8.263547,0.008001259,0.02254254
8.267566,0.007842491,0.022669542
8.271707,0.007620255,0.022796537
8.275733,0.007461502,0.022860039
8.279969,0.007239265,0.02295529
8.283918,0.006985275,0.023082289
8.288046,0.006763016,0.02314579
8.292086,0.006540771,0.023209293
8.296284,0.006286774,0.023272791
8.30025,0.006032791,0.023336294
8.304367,0.005810532,0.023368042
8.30841,0.005651779,0.023368044
8.31253,0.005524765,0.023368044
8.316573,0.005397766,0.023368044
8.320685,0.005302513,0.023304544
8.324732,0.00520726,0.023241043
8.328846,0.005143776,0.023177542
8.332959,0.005080284,0.023114042
8.337102,0.005016792,0.022987043
8.341093,0.004953278,0.022860039
8.3455,0.004889786,0.02273304
8.349321,0.00479454,0.02247904
8.353351,0.004731041,0.022352043
8.357395,0.004572304,0.022002792
8.361515,0.004477066,0.02178054
8.365556,0.004413551,0.021590042
8.369681,0.004318298,0.02139954
8.373715,0.004191299,0.021177292
8.377838,0.004096054,0.02098679
8.381875,0.003969063,0.020764542
8.385996,0.003842064,0.020542292
8.390037,0.003715057,0.020351793
8.394324,0.003588074,0.020161289
8.398262,0.003270561,0.019685041
8.402315,0.00308007,0.01946279
8.406361,0.002921318,0.019240538
8.410474,0.002794312,0.019081789
8.414522,0.002635567,0.018859539
8.418633,0.002445053,0.018669039
8.422683,0.002286324,0.018478539
8.426789,0.002127563,0.01828804
8.430846,0.001937065,0.018097538
8.434949,0.00177832,0.017938787
8.439005,0.001619583,0.017748285
8.443109,0.001397339,0.017526037
8.447301,0.001270348,0.017367287
8.451274,0.001016342,0.017081537
8.455324,0.000857597,0.016922787
8.459431,0.000698845,0.016700535
8.463485,0.000508347,0.016478289
8.467588,0.000381348,0.016287786
8.471645,0.000222595,0.016097284
8.475747,6.38E-05,0.015843288
8.479804,-6.32E-05,0.015652784
8.483908,-0.000221916,0.015398786
8.487964,-0.000348907,0.015176535
8.492066,-0.000475914,0.014954289
8.496343,-0.000571159,0.01473204
8.500262,-0.000856903,0.01419229
8.504353,-0.000952148,0.013970038
8.508439,-0.001079155,0.013716039
8.512527,-0.0011744,0.01349379
8.516611,-0.001269653,0.013303289
8.5207,-0.001364899,0.013049289
8.524782,-0.001460144,0.012858788
8.528866,-0.001523636,0.012636539
8.532975,-0.00165065,0.012414288
8.53706,-0.001714142,0.012223788
8.541124,-0.001809387,0.012033289
8.545589,-0.001872894,0.011811038
8.549334,-0.00196814,0.01158879
8.553369,-0.002063393,0.011398288
8.557448,-0.002126877,0.011239539
8.561528,-0.002190392,0.011017288
8.565609,-0.002253891,0.010826788
8.569689,-0.002317383,0.01066804
8.573768,-0.002380882,0.01047754
8.577857,-0.002412628,0.01028704
8.581934,-0.002476143,0.010128289
8.586013,-0.002507881,0.009937789
8.590093,-0.002539627,0.009779039
8.59431,-0.002571373,0.00962029
8.598254,-0.002603119,0.00939804
8.602331,-0.002603119,0.009239291
8.606412,-0.002634865,0.009080541
8.610492,-0.002634865,0.008921789
8.614569,-0.002634865,0.008763041
8.618648,-0.002634865,0.00860429
8.622727,-0.002634865,0.008413791
8.626808,-0.002634865,0.008286791
8.630889,-0.002634865,0.008128042
8.634966,-0.002634865,0.007937541
8.639048,-0.002634865,0.00781054
8.643127,-0.002634865,0.007651792
8.647276,-0.002634865,0.007493041
8.651289,-0.002634865,0.007302542
8.655366,-0.002603119,0.007143793
8.659447,-0.002603119,0.007016793
8.663524,-0.002603119,0.006826293
8.667605,-0.002571373,0.006667542
8.671686,-0.002571373,0.006508792
8.675763,-0.002571373,0.006350042
8.679852,-0.002539627,0.006191292
8.683931,-0.002539627,0.006032543
8.688007,-0.002507881,0.005873793
8.692089,-0.002507881,0.005715043
8.696318,-0.002476143,0.005588043
8.700252,-0.002444382,0.005238792
8.70433,-0.002444382,0.005111792
8.708408,-0.002412636,0.004953042
8.712489,-0.00238089,0.004826042
8.716566,-0.00238089,0.004699042
8.720648,-0.002349144,0.004572042
8.724728,-0.002317406,0.004476792
8.728825,-0.00228566,0.004381542
8.732973,-0.00228566,0.004286293
8.736969,-0.002253914,0.004222793
8.741106,-0.002253914,0.004159293
8.745179,-0.002253914,0.004095793
8.749265,-0.002253914,0.004032293
8.753305,-0.002253914,0.003968793
8.757386,-0.002222168,0.003905293
8.761465,-0.002222168,0.003873543
8.765545,-0.002222168,0.003810043
8.769622,-0.002222168,0.003746543
8.773703,-0.002222168,0.003714793
8.777782,-0.002222168,0.003651294
8.781858,-0.002222168,0.003587794
8.78594,-0.002222168,0.003556044
8.790018,-0.002222168,0.003492544
8.794099,-0.002222168,0.003460794
8.79818,-0.002222168,0.003429044
8.802257,-0.002253914,0.003397294
8.806337,-0.002253914,0.003365544
8.810415,-0.002253914,0.003333794
8.814496,-0.002253914,0.003302044
8.818577,-0.002253914,0.003270294
8.822654,-0.002253914,0.003238544
8.826734,-0.002253914,0.003206794
8.830812,-0.002253914,0.003175045
8.835012,-0.002253914,0.003143294
8.839007,-0.002253914,0.003111545
8.843083,-0.002253914,0.003048044
8.847163,-0.002222168,0.003016295
8.851253,-0.002222168,0.002952794
8.855317,-0.002190407,0.002889295
8.859396,-0.002190407,0.002857545
8.863473,-0.002190407,0.002794044
8.867553,-0.002158669,0.002730544
8.871631,-0.002158669,0.002667045
8.875708,-0.002126923,0.002603544
8.87979,-0.002126923,0.002540044
8.883869,-0.002126923,0.002444794
8.887951,-0.002095177,0.002381294
8.892031,-0.002095177,0.002317794
8.896297,-0.002063431,0.002222544
8.900297,-0.002063431,0.002159044
8.904276,-0.002031685,0.002032044
8.908355,-0.002031685,0.001968544
8.912435,-0.002031685,0.001873294
8.916513,-0.001999939,0.001746294
8.920593,-0.001968193,0.001651044
8.924691,-0.00193644,0.001524044
8.928818,-0.001904694,0.001397044
8.932883,-0.001841194,0.001301794
8.936949,-0.001809433,0.001174794
8.941078,-0.001745941,0.001047794
8.94508,-0.001682457,0.000952544
8.949164,-0.001618942,0.000857294
8.953247,-0.001555443,0.000762044
8.957325,-0.001523697,0.000666794
8.961406,-0.001460197,0.000603294
8.965489,-0.001428452,0.000571544
8.969565,-0.00136496,0.000476294
8.973645,-0.001333214,0.000444544
8.977722,-0.001301468,0.000412794
8.981804,-0.001269722,0.000381044
8.985871,-0.001206215,0.000349294
8.989961,-0.001206215,0.000349294
8.994041,-0.0011427,0.000317544
8.998109,-0.001110954,0.000317544
9.002208,-0.001110954,0.000317544
9.006286,-0.001079208,0.000285794
9.010353,-0.001047462,0.000285794
9.014406,-0.001047462,0.000285794
9.018523,-0.001047462,0.000285794
9.022591,-0.001015717,0.000285794
9.026645,-0.001015717,0.000285794
9.030721,-0.001015717,0.000285794
9.034839,-0.001015717,0.000285794
9.038909,-0.000983978,0.000285794
9.042959,-0.000983978,0.000285794
9.04708,-0.000983978,0.000285794
9.051146,-0.000952217,0.000317544
9.05524,-0.000952217,0.000317544
9.05932,-0.000920471,0.000317544
9.063398,-0.000920471,0.000349294
9.067478,-0.000888725,0.000349294
9.071557,-0.000888725,0.000381044
9.075638,-0.000856979,0.000381044
9.079719,-0.000856979,0.000412794
9.083796,-0.000825233,0.000412794
9.087878,-0.000825233,0.000444544
9.091958,-0.000793495,0.000444544
9.096039,-0.000761749,0.000444544
9.100121,-0.000761749,0.000476294
9.104368,-0.000730003,0.000476294
9.108277,-0.000698242,0.000508044
9.112363,-0.000698242,0.000508044
9.116445,-0.000666496,0.000508044
9.120553,-0.000666496,0.000539794
9.124641,-0.000666496,0.000539794
9.128673,-0.000634758,0.000539794
9.132726,-0.000634758,0.000539794
9.136854,-0.000634758,0.000539794
9.140886,-0.000603012,0.000539794
9.144996,-0.000603012,0.000539794
9.149086,-0.000603012,0.000539794
9.153154,-0.000571266,0.000539794
9.157245,-0.000571266,0.000539794
9.161343,-0.00053952,0.000539794
9.165393,-0.00053952,0.000508044
9.169447,-0.00053952,0.000508044
9.173564,-0.00053952,0.000508044
9.177642,-0.000507774,0.000508044
9.181724,-0.000507774,0.000476294
9.18579,-0.000507774,0.000444544
9.189882,-0.000507774,0.000444544
9.193964,-0.000507774,0.000412794
9.198042,-0.000507774,0.000381044
9.202161,-0.000507774,0.000349294
9.206205,-0.000507774,0.000349294
9.210285,-0.000507774,0.000317544
9.214934,-0.000507774,0.000285794
9.21494,-0.000507774,0.000285794
9.218788,-0.000507774,0.000285794
9.222539,-0.000507774,0.000254044
9.226616,-0.000507774,0.000222294
9.230691,-0.000507774,0.000190544
9.234759,-0.000507774,0.000158794
9.238859,-0.000507774,0.000158794
9.242924,-0.000476028,0.000127044
9.247013,-0.000476028,0.000127044
9.251089,-0.000476028,9.53E-05
9.255171,-0.000444275,9.53E-05
9.259249,-0.000444275,6.35E-05
9.263329,-0.000412529,6.35E-05
9.267397,-0.000380783,3.18E-05
9.271486,-0.000380783,3.18E-05
9.275567,-0.000349037,4.40E-08
9.279644,-0.000317291,4.40E-08
9.283725,-0.000285545,4.40E-08
9.287793,-0.000253799,-3.17E-05
9.291882,-0.000253799,-3.17E-05
9.295952,-0.000222054,-3.17E-05
9.300113,-0.000222054,-3.17E-05
9.304144,-0.000222054,-3.17E-05
9.308212,-0.000222054,-6.35E-05
9.312263,-0.000222054,-6.35E-05
9.316344,-0.000222054,-6.35E-05
9.320422,-0.000222054,-6.35E-05
9.3245,-0.000222054,-6.35E-05
9.328589,-0.000222054,-6.35E-05
9.332658,-0.000222054,-6.35E-05
9.336742,-0.000222054,-6.35E-05
9.340819,-0.000222054,-6.35E-05
9.344938,-0.000222054,-6.35E-05
